preprocessamento,modelo,query_id,precision_at_10,recall_at_10,f1_at_10,ap,rr,ndcg_at_10
basico,BM25,53,0.2,0.2,0.20000000000000004,0.26333623149856955,1.0,0.2130483765146811
basico,Vetorial (TF-IDF),54,0.1,0.1111111111111111,0.10526315789473685,0.11646157846403976,0.5,0.21285246057565374
basico,BM25,54,0.1,0.1111111111111111,0.10526315789473685,0.14046526405620863,0.5,0.21285246057565374
basico,Vetorial (TF-IDF),55,0.2,0.2,0.20000000000000004,0.24117090312093153,1.0,0.30626332162699477
basico,BM25,55,0.3,0.3,0.3,0.2709478523345233,1.0,0.3347898996981383
basico,Vetorial (TF-IDF),56,0.2,0.2,0.20000000000000004,0.16377676151617995,0.2,0.14722970976726388
basico,BM25,56,0.3,0.3,0.3,0.18090982687169946,0.3333333333333333,0.21505248398336435
basico,Vetorial (TF-IDF),57,0.2,0.14285714285714285,0.16666666666666666,0.097844089829386,0.25,0.23073671873905705
basico,BM25,57,0.1,0.07142857142857142,0.08333333333333333,0.08721148501427198,0.3333333333333333,0.18506716146503144
basico,Vetorial (TF-IDF),58,0.2,0.2222222222222222,0.2105263157894737,0.16700348092152384,0.2,0.23570923884118095
basico,BM25,58,0.3,0.3333333333333333,0.3157894736842105,0.1416691283936908,0.25,0.2909585315045696
basico,Vetorial (TF-IDF),59,0.0,0.0,0.0,0.03275000652081667,0.05263157894736842,0.0
basico,BM25,59,0.2,0.5,0.28571428571428575,0.14079884056229724,0.2,0.23523146585785365
basico,Vetorial (TF-IDF),60,0.3,0.6,0.4,0.44851063829787224,1.0,0.5284107402264249
basico,BM25,60,0.3,0.6,0.4,0.331866766094954,0.5,0.39559082169106563
basico,Vetorial (TF-IDF),61,0.2,0.4,0.26666666666666666,0.29024024742136556,0.5,0.4050960946111744
basico,BM25,61,0.2,0.4,0.26666666666666666,0.2868610239168614,0.5,0.4050960946111744
basico,Vetorial (TF-IDF),62,0.1,0.2,0.13333333333333333,0.04267371737901374,0.125,0.06988705992583852
basico,BM25,62,0.0,0.0,0.0,0.03049751031201295,0.07692307692307693,0.0
basico,Vetorial (TF-IDF),63,0.0,0.0,0.0,0.0058092290850911546,0.00641025641025641,0.0
basico,BM25,63,0.0,0.0,0.0,0.004614808055790915,0.004366812227074236,0.0
basico,Vetorial (TF-IDF),64,0.0,0.0,0.0,0.11858974358974358,0.08333333333333333,0.0
basico,BM25,64,0.0,0.0,0.0,0.043859649122807015,0.06666666666666667,0.0
basico,Vetorial (TF-IDF),65,0.6,0.4,0.48,0.42050409824260115,1.0,0.6954088021853998
basico,BM25,65,0.5,0.3333333333333333,0.4,0.3018735034879162,1.0,0.5301124518387561
basico,Vetorial (TF-IDF),66,0.2,0.4,0.26666666666666666,0.17808870374908112,0.2,0.2309674791974855
basico,BM25,66,0.1,0.2,0.13333333333333333,0.09062860511136372,0.14285714285714285,0.13284008937902195
basico,Vetorial (TF-IDF),67,0.7,0.5,0.5833333333333334,0.6585477575687628,1.0,0.7531481686023556
basico,BM25,67,0.6,0.42857142857142855,0.5,0.5342844958110317,1.0,0.7230326964213867
basico,Vetorial (TF-IDF),68,0.1,0.2,0.13333333333333333,0.14114167158091306,0.5,0.2744398578414134
basico,BM25,68,0.1,0.2,0.13333333333333333,0.15096044114773402,0.5,0.2744398578414134
basico,Vetorial (TF-IDF),69,0.2,0.4,0.26666666666666666,0.16009803921568627,0.2,0.2508737408568842
basico,BM25,69,0.0,0.0,0.0,0.05832943697642704,0.047619047619047616,0.0
basico,Vetorial (TF-IDF),70,0.2,0.2,0.20000000000000004,0.1395717423314462,0.14285714285714285,0.15747962362424628
basico,BM25,70,0.1,0.1,0.10000000000000002,0.11441428519469991,0.16666666666666666,0.08646043235496696
basico,Vetorial (TF-IDF),71,0.0,0.0,0.0,0.04407249307350955,0.058823529411764705,0.0
basico,BM25,71,0.1,0.125,0.11111111111111112,0.05880398259530229,0.16666666666666666,0.11599061566586695
basico,Vetorial (TF-IDF),72,0.0,0.0,0.0,0.03895223676709929,0.09090909090909091,0.0
basico,BM25,72,0.1,0.058823529411764705,0.07407407407407408,0.032509386453139104,0.14285714285714285,0.09409149088393266
basico,Vetorial (TF-IDF),73,0.6,0.3,0.4,0.35767547517154635,1.0,0.5786756911245025
basico,BM25,73,0.5,0.25,0.3333333333333333,0.3426525368010489,1.0,0.5512287787910406
basico,Vetorial (TF-IDF),74,0.0,0.0,0.0,0.05406162999993273,0.09090909090909091,0.0
basico,BM25,74,0.1,0.16666666666666666,0.125,0.087746112323955,0.25,0.1828380322080556
basico,Vetorial (TF-IDF),75,0.1,0.2,0.13333333333333333,0.23277246611365393,1.0,0.2899845889212568
basico,BM25,75,0.1,0.2,0.13333333333333333,0.07297172331214885,0.25,0.12488956465093466
basico,Vetorial (TF-IDF),76,0.2,0.2857142857142857,0.23529411764705882,0.364108469968947,1.0,0.4784880952491483
basico,BM25,76,0.2,0.2857142857142857,0.23529411764705882,0.23677937415572964,0.5,0.324779646301465
basico,Vetorial (TF-IDF),77,0.4,0.6666666666666666,0.5,0.6608796296296297,1.0,0.5917168934384556
basico,BM25,77,0.4,0.6666666666666666,0.5,0.5101731601731602,1.0,0.48879608690302223
basico,Vetorial (TF-IDF),78,0.3,1.0,0.4615384615384615,0.8055555555555555,1.0,0.8156868628654561
basico,BM25,78,0.3,1.0,0.4615384615384615,0.8055555555555555,1.0,0.8288615669472547
basico,Vetorial (TF-IDF),79,0.1,0.2,0.13333333333333333,0.10068192426942262,0.3333333333333333,0.21836974929469322
basico,BM25,79,0.1,0.2,0.13333333333333333,0.06921366568585514,0.25,0.18809346402717644
basico,Vetorial (TF-IDF),80,0.0,0.0,0.0,0.05561481268931086,0.07692307692307693,0.0
basico,BM25,80,0.0,0.0,0.0,0.009120272010808199,0.00819672131147541,0.0
basico,Vetorial (TF-IDF),81,0.1,0.5,0.16666666666666669,0.16666666666666666,0.16666666666666666,0.07691915145836722
basico,BM25,81,0.2,1.0,0.33333333333333337,0.3333333333333333,0.3333333333333333,0.4156462850570397
basico,Vetorial (TF-IDF),82,0.3,0.6,0.4,0.4036347750109218,1.0,0.561804646945369
basico,BM25,82,0.3,0.6,0.4,0.4050356429997149,1.0,0.6432551748348289
basico,Vetorial (TF-IDF),83,0.1,0.25,0.14285714285714288,0.06067227219757999,0.16666666666666666,0.13905617951077562
basico,BM25,83,0.1,0.25,0.14285714285714288,0.07055179795495435,0.16666666666666666,0.13905617951077562
basico,Vetorial (TF-IDF),84,0.2,0.18181818181818182,0.1904761904761905,0.21892523909844439,0.5,0.22332838347605427
basico,BM25,84,0.4,0.36363636363636365,0.380952380952381,0.35042563031018825,1.0,0.3931298508793563
basico,Vetorial (TF-IDF),85,0.0,0.0,0.0,0.01234550065319296,0.015151515151515152,0.0
basico,BM25,85,0.1,0.25,0.14285714285714288,0.03745061222379771,0.1,0.07455752351942241
basico,Vetorial (TF-IDF),86,0.2,1.0,0.33333333333333337,0.5833333333333333,0.5,0.6934264036172708
basico,BM25,86,0.2,1.0,0.33333333333333337,0.5833333333333333,0.5,0.6934264036172708
basico,Vetorial (TF-IDF),87,0.0,0.0,0.0,0.009059553166490408,0.009523809523809525,0.0
basico,BM25,87,0.0,0.0,0.0,0.009683946337687757,0.005291005291005291,0.0
basico,Vetorial (TF-IDF),88,0.6,1.0,0.7499999999999999,0.8551587301587301,1.0,0.8679422479874072
basico,BM25,88,0.6,1.0,0.7499999999999999,0.6496031746031746,0.5,0.7060606632153005
basico,Vetorial (TF-IDF),89,0.3,0.5,0.37499999999999994,0.4176715186395851,1.0,0.7168636219054925
basico,BM25,89,0.3,0.5,0.37499999999999994,0.34920634920634913,0.5,0.43234433062542793
basico,Vetorial (TF-IDF),90,0.5,0.38461538461538464,0.4347826086956522,0.2657921107539974,0.3333333333333333,0.2671597783479072
basico,BM25,90,0.3,0.23076923076923078,0.2608695652173913,0.20919884533742678,0.5,0.16700575566418965
basico,Vetorial (TF-IDF),91,0.3,0.3333333333333333,0.3157894736842105,0.28981915571934613,0.5,0.349099294789217
basico,BM25,91,0.4,0.4444444444444444,0.4210526315789474,0.4528198862405097,1.0,0.5842051733086163
basico,Vetorial (TF-IDF),92,0.8,0.6153846153846154,0.6956521739130435,0.5011293631387553,0.5,0.5068375763311915
basico,BM25,92,0.7,0.5384615384615384,0.608695652173913,0.4852980505737776,0.5,0.4151233265747653
basico,Vetorial (TF-IDF),93,0.1,1.0,0.18181818181818182,0.5,0.5,0.6309297535714575
basico,BM25,93,0.1,1.0,0.18181818181818182,0.5,0.5,0.6309297535714575
basico,Vetorial (TF-IDF),94,0.5,0.4166666666666667,0.45454545454545453,0.5754648065980157,1.0,0.5351221023724684
basico,BM25,94,0.6,0.5,0.5454545454545454,0.5837375155826484,1.0,0.5382034636275083
basico,Vetorial (TF-IDF),95,0.2,1.0,0.33333333333333337,1.0,1.0,0.7609096232928763
basico,BM25,95,0.2,1.0,0.33333333333333337,0.5,0.5,0.5082426448058001
basico,Vetorial (TF-IDF),96,0.5,0.38461538461538464,0.4347826086956522,0.30348522848932463,0.5,0.31791004903403147
basico,BM25,96,0.5,0.38461538461538464,0.4347826086956522,0.4268957050850657,0.5,0.3920668287609566
basico,Vetorial (TF-IDF),97,0.2,0.2,0.20000000000000004,0.1420808783077464,1.0,0.28301022863480985
basico,BM25,97,0.2,0.2,0.20000000000000004,0.15078708732922985,1.0,0.2851942202917719
basico,Vetorial (TF-IDF),98,0.1,0.2,0.13333333333333333,0.03487375635352831,0.125,0.06375012285787413
basico,BM25,98,0.1,0.2,0.13333333333333333,0.030957733743458987,0.1111111111111111,0.060833077212963056
basico,Vetorial (TF-IDF),99,0.1,0.25,0.14285714285714288,0.1896063033076763,0.5,0.2802412438326486
basico,BM25,99,0.2,0.5,0.28571428571428575,0.09198583517292126,0.125,0.26851508424281634
basico,Vetorial (TF-IDF),100,0.2,0.2222222222222222,0.2105263157894737,0.2996159057303668,1.0,0.4419626147081341
basico,BM25,100,0.3,0.3333333333333333,0.3157894736842105,0.2790204648776783,1.0,0.4667017906657113
basico,Vetorial (TF-IDF),101,0.5,0.8333333333333334,0.625,0.736111111111111,1.0,0.7864732549205055
basico,BM25,101,0.5,0.8333333333333334,0.625,0.7142857142857143,1.0,0.8059058679590873
basico,Vetorial (TF-IDF),102,0.2,0.5,0.28571428571428575,0.4533378901799954,1.0,0.5461894817257589
basico,BM25,102,0.2,0.5,0.28571428571428575,0.37241185559769624,1.0,0.40964211129431916
basico,Vetorial (TF-IDF),103,0.0,0.0,0.0,0.03803986710963455,0.07142857142857142,0.0
basico,BM25,103,0.0,0.0,0.0,0.03451118963486455,0.06666666666666667,0.0
basico,Vetorial (TF-IDF),104,0.0,0.0,0.0,0.02350856426662783,0.043478260869565216,0.0
basico,BM25,104,0.1,0.2,0.13333333333333333,0.10962929404789871,0.2,0.13120507751234178
basico,Vetorial (TF-IDF),105,0.2,0.4,0.26666666666666666,0.4235137085137085,1.0,0.6331583852663827
basico,BM25,105,0.3,0.6,0.4,0.4299728997289972,1.0,0.7093982516549237
basico,Vetorial (TF-IDF),106,0.2,0.4,0.26666666666666666,0.1452861952861953,0.16666666666666666,0.22766867972237703
basico,BM25,106,0.3,0.6,0.4,0.25936507936507935,0.3333333333333333,0.4325949296474072
basico,Vetorial (TF-IDF),107,0.2,0.2857142857142857,0.23529411764705882,0.20941633537320145,0.5,0.30557159190628264
basico,BM25,107,0.3,0.42857142857142855,0.3529411764705882,0.30118918036051295,0.5,0.4043778094707839
basico,Vetorial (TF-IDF),108,0.6,0.8571428571428571,0.7058823529411764,0.7757326007326005,1.0,0.727358093888247
basico,BM25,108,0.7,1.0,0.8235294117647058,0.9214285714285715,1.0,0.8607523249941399
basico,Vetorial (TF-IDF),109,0.0,0.0,0.0,0.02566307298007502,0.058823529411764705,0.0
basico,BM25,109,0.0,0.0,0.0,0.026976078171472025,0.05,0.0
basico,Vetorial (TF-IDF),110,0.0,0.0,0.0,0.027850568235183622,0.05,0.0
basico,BM25,110,0.0,0.0,0.0,0.01733058318414743,0.012987012987012988,0.0
basico,Vetorial (TF-IDF),111,0.3,0.42857142857142855,0.3529411764705882,0.30640470640470646,0.5,0.3472231526775695
basico,BM25,111,0.2,0.2857142857142857,0.23529411764705882,0.23355675603574766,0.25,0.1738142942310714
basico,Vetorial (TF-IDF),112,0.1,0.5,0.16666666666666669,0.29545454545454547,0.5,0.23981246656813146
basico,BM25,112,0.1,0.5,0.16666666666666669,0.3269230769230769,0.5,0.23981246656813146
basico,Vetorial (TF-IDF),113,0.1,0.25,0.14285714285714288,0.10359399921755093,0.2,0.15101961822780524
basico,BM25,113,0.2,0.5,0.28571428571428575,0.33375850340136054,1.0,0.5135312443624667
basico,Vetorial (TF-IDF),114,0.1,0.25,0.14285714285714288,0.08481554493004874,0.16666666666666666,0.13781299199675512
basico,BM25,114,0.1,0.25,0.14285714285714288,0.06664480716012933,0.1111111111111111,0.11646548942495823
basico,Vetorial (TF-IDF),115,0.1,0.25,0.14285714285714288,0.03306763907377984,0.1,0.09142607380245248
basico,BM25,115,0.0,0.0,0.0,0.05121083796219912,0.09090909090909091,0.0
basico,Vetorial (TF-IDF),116,0.1,0.2,0.13333333333333333,0.08722629679432578,0.3333333333333333,0.13315463217345028
basico,BM25,116,0.1,0.2,0.13333333333333333,0.11513698393070096,0.5,0.1680224385281861
basico,Vetorial (TF-IDF),117,0.0,0.0,0.0,0.013825324180015256,0.014492753623188406,0.0
basico,BM25,117,0.0,0.0,0.0,0.031771799628942485,0.022727272727272728,0.0
basico,Vetorial (TF-IDF),118,0.1,0.3333333333333333,0.15384615384615383,0.15511148638083622,0.3333333333333333,0.2850703250369507
basico,BM25,118,0.2,0.6666666666666666,0.30769230769230765,0.6779026217228464,1.0,0.8099531166420328
basico,Vetorial (TF-IDF),119,0.1,1.0,0.18181818181818182,1.0,1.0,1.0
basico,BM25,119,0.1,1.0,0.18181818181818182,1.0,1.0,1.0
basico,Vetorial (TF-IDF),120,0.5,0.5555555555555556,0.5263157894736842,0.501819254637882,1.0,0.629753459314247
basico,BM25,120,0.5,0.5555555555555556,0.5263157894736842,0.4667560547797341,0.5,0.5561441354436175
basico,Vetorial (TF-IDF),121,0.5,0.7142857142857143,0.588235294117647,0.6231292517006802,1.0,0.6633189109245791
basico,BM25,121,0.4,0.5714285714285714,0.47058823529411764,0.5415174765558397,0.5,0.5129761732649817
basico,Vetorial (TF-IDF),122,0.3,0.3333333333333333,0.3157894736842105,0.20700102114036537,0.16666666666666666,0.15736262746392113
basico,BM25,122,0.2,0.2222222222222222,0.2105263157894737,0.19574853073893997,0.2,0.07115924429044508
basico,Vetorial (TF-IDF),123,0.1,0.5,0.16666666666666669,0.08496732026143791,0.1111111111111111,0.2119004592897435
basico,BM25,123,0.0,0.0,0.0,0.04015151515151515,0.030303030303030304,0.0
basico,Vetorial (TF-IDF),124,0.0,0.0,0.0,0.003629939841436171,0.005988023952095809,0.0
basico,BM25,124,0.0,0.0,0.0,0.00392579584297054,0.006578947368421052,0.0
basico,Vetorial (TF-IDF),125,0.2,0.11764705882352941,0.14814814814814817,0.21865389437393976,0.3333333333333333,0.17853879625900895
basico,BM25,125,0.4,0.23529411764705882,0.29629629629629634,0.23872579661470686,0.5,0.3394351295955353
basico,Vetorial (TF-IDF),126,0.2,0.25,0.22222222222222224,0.2257518131911346,1.0,0.4718040076989788
basico,BM25,126,0.2,0.25,0.22222222222222224,0.16092552816453143,0.5,0.35571812677402137
basico,Vetorial (TF-IDF),127,0.1,0.2,0.13333333333333333,0.15155280751022132,0.5,0.18804762895303986
basico,BM25,127,0.1,0.2,0.13333333333333333,0.12091511477476391,0.3333333333333333,0.14902422012004707
basico,Vetorial (TF-IDF),128,0.0,0.0,0.0,0.023762620044324057,0.03225806451612903,0.0
basico,BM25,128,0.0,0.0,0.0,0.021116138763197588,0.029411764705882353,0.0
basico,Vetorial (TF-IDF),129,0.4,0.5714285714285714,0.47058823529411764,0.3624296871332443,0.5,0.5279351592090041
basico,BM25,129,0.4,0.5714285714285714,0.47058823529411764,0.43060259216721797,0.5,0.5498798600548418
basico,Vetorial (TF-IDF),130,0.3,0.6,0.4,0.5571165722696874,1.0,0.6223112303582873
basico,BM25,130,0.4,0.8,0.5333333333333333,0.554675615212528,1.0,0.6947288644141039
basico,Vetorial (TF-IDF),131,0.2,0.25,0.22222222222222224,0.21505081652392866,0.14285714285714285,0.17371411448439267
basico,BM25,131,0.3,0.375,0.33333333333333326,0.24758216320716323,0.2,0.26654194845692103
basico,Vetorial (TF-IDF),132,0.7,0.4666666666666667,0.56,0.7036374914995603,1.0,0.6657235506953968
basico,BM25,132,0.7,0.4666666666666667,0.56,0.6090483918179019,0.3333333333333333,0.5134930806729241
basico,Vetorial (TF-IDF),133,0.1,0.14285714285714285,0.11764705882352941,0.20531893916987087,0.2,0.1658437712408864
basico,BM25,133,0.2,0.2857142857142857,0.23529411764705882,0.2551434608931292,0.14285714285714285,0.17096476461695242
basico,Vetorial (TF-IDF),134,0.1,0.5,0.16666666666666669,0.1111111111111111,0.1111111111111111,0.14126697285982898
basico,BM25,134,0.1,0.5,0.16666666666666669,0.1625,0.2,0.18154179253735267
basico,Vetorial (TF-IDF),135,0.3,0.375,0.33333333333333326,0.4501165952210844,1.0,0.2590118913373632
basico,BM25,135,0.5,0.625,0.5555555555555556,0.5635416666666667,1.0,0.3647806710545117
basico,Vetorial (TF-IDF),136,0.1,0.3333333333333333,0.15384615384615383,0.1311965811965812,0.25,0.33574933102415944
basico,BM25,136,0.2,0.6666666666666666,0.30769230769230765,0.25460992907801416,0.5,0.548201588346798
basico,Vetorial (TF-IDF),137,0.2,0.5,0.28571428571428575,0.2313034188034188,0.25,0.2389943314900812
basico,BM25,137,0.2,0.5,0.28571428571428575,0.19628378378378378,0.25,0.26702628688687163
basico,Vetorial (TF-IDF),138,0.0,0.0,0.0,0.036404639175257734,0.0625,0.0
basico,BM25,138,0.1,0.5,0.16666666666666669,0.1747311827956989,0.3333333333333333,0.3065735963827292
basico,Vetorial (TF-IDF),139,0.0,0.0,0.0,0.0046360873908685395,0.003289473684210526,0.0
basico,BM25,139,0.0,0.0,0.0,0.005208452530452433,0.0030581039755351682,0.0
basico,Vetorial (TF-IDF),140,0.1,0.16666666666666666,0.125,0.07179108794066881,0.25,0.1712634454645692
basico,BM25,140,0.1,0.16666666666666666,0.125,0.1112078807106305,0.5,0.2508964126725127
basico,Vetorial (TF-IDF),141,0.3,0.5,0.37499999999999994,0.16496884341711926,0.25,0.31025918446503
basico,BM25,141,0.2,0.3333333333333333,0.25,0.1919723303375687,0.3333333333333333,0.2925936720909553
basico,Vetorial (TF-IDF),142,0.0,0.0,0.0,0.0017543859649122807,0.0017543859649122807,0.0
basico,BM25,142,0.0,0.0,0.0,0.0013831258644536654,0.0013831258644536654,0.0
basico,Vetorial (TF-IDF),143,0.2,1.0,0.33333333333333337,0.26666666666666666,0.2,0.45560514958746035
basico,BM25,143,0.1,0.5,0.16666666666666669,0.5666666666666667,1.0,0.6131471927654584
basico,Vetorial (TF-IDF),144,0.5,0.8333333333333334,0.625,0.7794011544011544,1.0,0.8295399702425106
basico,BM25,144,0.5,0.8333333333333334,0.625,0.552579365079365,0.5,0.6410016324174117
basico,Vetorial (TF-IDF),145,0.4,0.5714285714285714,0.47058823529411764,0.5227055581958183,1.0,0.6441281434529017
basico,BM25,145,0.4,0.5714285714285714,0.47058823529411764,0.38940666545542124,0.5,0.5527451607265748
basico,Vetorial (TF-IDF),146,0.2,1.0,0.33333333333333337,0.8333333333333333,1.0,0.7601875334318685
basico,BM25,146,0.2,1.0,0.33333333333333337,0.5,0.5,0.5672074169568709
basico,Vetorial (TF-IDF),147,0.3,0.3,0.3,0.2538661430052064,0.5,0.32414845048212615
basico,BM25,147,0.3,0.3,0.3,0.2797542808193654,0.5,0.3501342980342043
basico,Vetorial (TF-IDF),148,0.3,0.5,0.37499999999999994,0.41052794681090826,1.0,0.5870452783885927
basico,BM25,148,0.2,0.3333333333333333,0.25,0.22061500457598462,0.5,0.3643848206993148
basico,Vetorial (TF-IDF),149,0.5,0.45454545454545453,0.47619047619047616,0.4198460320282354,1.0,0.5135081645717171
basico,BM25,149,0.5,0.45454545454545453,0.47619047619047616,0.4050919207684096,1.0,0.5239294981581574
basico,Vetorial (TF-IDF),150,0.2,1.0,0.33333333333333337,0.5833333333333333,0.5,0.6934264036172708
basico,BM25,150,0.2,1.0,0.33333333333333337,0.5833333333333333,0.5,0.6934264036172708
basico,Vetorial (TF-IDF),151,0.0,0.0,0.0,0.023683671302017942,0.05,0.0
basico,BM25,151,0.0,0.0,0.0,0.02445967491825941,0.029411764705882353,0.0
basico,Vetorial (TF-IDF),152,0.0,0.0,0.0,0.02442533208881673,0.04,0.0
basico,BM25,152,0.1,0.16666666666666666,0.125,0.032515741089599225,0.125,0.1528947449824173
basico,Vetorial (TF-IDF),153,0.3,0.42857142857142855,0.3529411764705882,0.26526461984838545,0.5,0.34164537407753237
basico,BM25,153,0.3,0.42857142857142855,0.3529411764705882,0.3171825959695142,0.5,0.3536573263781091
basico,Vetorial (TF-IDF),154,0.2,1.0,0.33333333333333337,0.8333333333333333,1.0,0.8212377705398237
basico,BM25,154,0.2,1.0,0.33333333333333337,0.625,1.0,0.6913401592471553
basico,Vetorial (TF-IDF),155,0.3,0.5,0.37499999999999994,0.4216987225924853,1.0,0.37488297872688925
basico,BM25,155,0.2,0.3333333333333333,0.25,0.24789507031594674,1.0,0.2576599064663041
basico,Vetorial (TF-IDF),156,0.7,0.5,0.5833333333333334,0.5589469675061116,1.0,0.6066245869295759
basico,BM25,156,0.7,0.5,0.5833333333333334,0.5340602781142408,1.0,0.5708765346812052
basico,Vetorial (TF-IDF),157,0.7,0.1794871794871795,0.2857142857142857,0.3539672407671932,0.5,0.529055510476532
basico,BM25,157,0.6,0.15384615384615385,0.2448979591836735,0.3022144476898899,0.5,0.4742743520782152
basico,Vetorial (TF-IDF),158,0.2,0.25,0.22222222222222224,0.24675335537885948,1.0,0.49909299697007126
basico,BM25,158,0.2,0.25,0.22222222222222224,0.30765193837253085,1.0,0.5347363368441794
basico,Vetorial (TF-IDF),159,0.1,0.125,0.11111111111111112,0.07762919454462537,0.3333333333333333,0.13777651912197292
basico,BM25,159,0.1,0.125,0.11111111111111112,0.0648591878315864,0.3333333333333333,0.13777651912197292
basico,Vetorial (TF-IDF),160,0.0,0.0,0.0,0.041102631401843996,0.08333333333333333,0.0
basico,BM25,160,0.1,0.2,0.13333333333333333,0.05869582524754939,0.16666666666666666,0.14025592292804667
basico,Vetorial (TF-IDF),161,0.3,0.5,0.37499999999999994,0.34059527679240215,1.0,0.6024601424873173
basico,BM25,161,0.3,0.5,0.37499999999999994,0.4231871589945802,1.0,0.69707636732882
basico,Vetorial (TF-IDF),162,0.2,0.25,0.22222222222222224,0.1898849449815336,0.5,0.22168757563005045
basico,BM25,162,0.3,0.375,0.33333333333333326,0.3076966122202057,1.0,0.35380102025693
basico,Vetorial (TF-IDF),163,0.2,0.6666666666666666,0.30769230769230765,0.39106280193236714,0.5,0.5307212739772434
basico,BM25,163,0.2,0.6666666666666666,0.30769230769230765,0.2861111111111111,0.3333333333333333,0.4367467095119258
basico,Vetorial (TF-IDF),164,0.2,0.25,0.22222222222222224,0.29351698496435336,0.5,0.31547134467286797
basico,BM25,164,0.4,0.5,0.4444444444444445,0.4407821687233452,1.0,0.5920507282432309
basico,Vetorial (TF-IDF),165,0.2,1.0,0.33333333333333337,0.29166666666666663,0.3333333333333333,0.5
basico,BM25,165,0.2,1.0,0.33333333333333337,0.5833333333333333,0.5,0.6934264036172708
basico,Vetorial (TF-IDF),166,0.0,0.0,0.0,0.025055607796076955,0.047619047619047616,0.0
basico,BM25,166,0.0,0.0,0.0,0.030328594429530675,0.08333333333333333,0.0
basico,Vetorial (TF-IDF),167,0.0,0.0,0.0,0.05309139784946236,0.041666666666666664,0.0
basico,BM25,167,0.2,1.0,0.33333333333333337,0.26785714285714285,0.25,0.45958726175840686
basico,Vetorial (TF-IDF),168,0.1,0.5,0.16666666666666669,0.12682149362477232,0.25,0.2640681225725909
basico,BM25,168,0.1,0.5,0.16666666666666669,0.07282521947326416,0.14285714285714285,0.20438239758848611
basico,Vetorial (TF-IDF),169,0.2,0.5,0.28571428571428575,0.21603942652329747,0.3333333333333333,0.36331756126716835
basico,BM25,169,0.2,0.5,0.28571428571428575,0.2945416391154213,0.5,0.44149241373678083
basico,Vetorial (TF-IDF),170,0.5,0.8333333333333334,0.625,0.4362573099415205,0.5,0.627114007585156
basico,BM25,170,0.4,0.6666666666666666,0.5,0.5866967999320941,1.0,0.7505609239815184
basico,Vetorial (TF-IDF),171,0.3,1.0,0.4615384615384615,0.6388888888888888,0.5,0.705380662620796
basico,BM25,171,0.3,1.0,0.4615384615384615,0.6388888888888888,0.5,0.6757709465491791
basico,Vetorial (TF-IDF),172,0.4,1.0,0.5714285714285715,0.6791666666666667,0.5,0.7179581484098557
basico,BM25,172,0.4,1.0,0.5714285714285715,0.8875,1.0,0.925248016143815
basico,Vetorial (TF-IDF),173,0.2,1.0,0.33333333333333337,0.5833333333333333,0.5,0.6934264036172708
basico,BM25,173,0.2,1.0,0.33333333333333337,1.0,1.0,1.0
basico,Vetorial (TF-IDF),174,0.1,0.2,0.13333333333333333,0.052933730713558266,0.14285714285714285,0.13068562306290035
basico,BM25,174,0.1,0.2,0.13333333333333333,0.04596584955181076,0.1,0.11332985079876677
basico,Vetorial (TF-IDF),175,0.0,0.0,0.0,0.01927235076550831,0.04,0.0
basico,BM25,175,0.1,0.2,0.13333333333333333,0.03447325241099367,0.1,0.10802328094530432
basico,Vetorial (TF-IDF),176,0.1,0.14285714285714285,0.11764705882352941,0.05667494708607719,0.125,0.10458082268679351
basico,BM25,176,0.1,0.14285714285714285,0.11764705882352941,0.06352965136054746,0.2,0.12824687569501922
basico,Vetorial (TF-IDF),177,0.4,0.8,0.5333333333333333,0.6347619047619047,1.0,0.6119818336510151
basico,BM25,177,0.3,0.6,0.4,0.5055555555555555,0.5,0.4793392712846513
basico,Vetorial (TF-IDF),178,0.3,0.75,0.4285714285714285,0.7159090909090909,1.0,0.8628684712554607
basico,BM25,178,0.3,0.75,0.4285714285714285,0.41025641025641024,0.3333333333333333,0.5075611832031611
basico,Vetorial (TF-IDF),179,0.2,0.5,0.28571428571428575,0.24004447933019363,0.5,0.3973220069685352
basico,BM25,179,0.2,0.5,0.28571428571428575,0.21918803418803418,0.3333333333333333,0.36331756126716835
basico,Vetorial (TF-IDF),180,0.3,0.42857142857142855,0.3529411764705882,0.3180755703636787,0.5,0.3497111616877197
basico,BM25,180,0.3,0.42857142857142855,0.3529411764705882,0.36235766045548656,0.5,0.33654056128817356
basico,Vetorial (TF-IDF),181,0.1,0.2,0.13333333333333333,0.13726565054353332,0.3333333333333333,0.12456638455037522
basico,BM25,181,0.2,0.4,0.26666666666666666,0.3119541874875873,1.0,0.3936993357518607
basico,Vetorial (TF-IDF),182,0.2,1.0,0.33333333333333337,0.375,0.5,0.5995311664203287
basico,BM25,182,0.2,1.0,0.33333333333333337,0.5833333333333333,0.5,0.66967181649423
basico,Vetorial (TF-IDF),183,0.5,0.38461538461538464,0.4347826086956522,0.3969532605248914,1.0,0.4072020671264948
basico,BM25,183,0.6,0.46153846153846156,0.5217391304347826,0.37412737853136774,1.0,0.6074458569948957
basico,Vetorial (TF-IDF),184,0.1,0.14285714285714285,0.11764705882352941,0.07903990746096011,0.2,0.11144214924987882
basico,BM25,184,0.3,0.42857142857142855,0.3529411764705882,0.1402840942274633,0.14285714285714285,0.2226560124228776
