preprocessamento,modelo,query_id,precision_at_10,recall_at_10,f1_at_10,ap,rr,ndcg_at_10
basico,Vetorial (TF-IDF),38,0.0,0.0,0.0,0.0375731135398081,0.05263157894736842,0.0
basico,BM25,38,0.0,0.0,0.0,0.058211692971537665,0.07692307692307693,0.0
basico,Vetorial (TF-IDF),39,0.3,0.23076923076923078,0.2608695652173913,0.15461036214120838,0.3333333333333333,0.17928105826757373
basico,BM25,39,0.3,0.23076923076923078,0.2608695652173913,0.12566102266697718,0.25,0.19776882186602604
basico,Vetorial (TF-IDF),40,0.0,0.0,0.0,0.025099149271850616,0.030303030303030304,0.0
basico,BM25,40,0.0,0.0,0.0,0.03341464913293938,0.05555555555555555,0.0
basico,Vetorial (TF-IDF),41,0.3,1.0,0.4615384615384615,0.9166666666666666,1.0,0.9491229041606436
basico,BM25,41,0.3,1.0,0.4615384615384615,0.9166666666666666,1.0,0.9491229041606436
basico,Vetorial (TF-IDF),42,0.3,0.6,0.4,0.1790160642570281,0.2,0.3765096487452757
basico,BM25,42,0.2,0.4,0.26666666666666666,0.19289710289710288,0.25,0.31731405939539276
basico,Vetorial (TF-IDF),43,0.5,0.8333333333333334,0.625,0.6455409356725147,1.0,0.8183939847878263
basico,BM25,43,0.4,0.6666666666666666,0.5,0.597035118019574,1.0,0.7325049263975889
basico,Vetorial (TF-IDF),44,0.0,0.0,0.0,0.0018750095466756739,0.0015037593984962407,0.0
basico,BM25,44,0.0,0.0,0.0,0.0025108108041110916,0.0015384615384615385,0.0
basico,Vetorial (TF-IDF),45,0.2,0.16666666666666666,0.1818181818181818,0.18383714384121616,1.0,0.33876780622615427
basico,BM25,45,0.2,0.16666666666666666,0.1818181818181818,0.17504565982265008,1.0,0.33384152684966495
basico,Vetorial (TF-IDF),46,0.4,0.26666666666666666,0.32,0.26790707900035543,1.0,0.4407934905696328
basico,BM25,46,0.4,0.26666666666666666,0.32,0.32766101856032387,1.0,0.48116158809443454
basico,Vetorial (TF-IDF),47,0.5,0.35714285714285715,0.41666666666666663,0.3351034580629652,0.3333333333333333,0.4180536827228323
basico,BM25,47,0.6,0.42857142857142855,0.5,0.35467020198403226,0.3333333333333333,0.47378485464349146
basico,Vetorial (TF-IDF),48,0.2,0.18181818181818182,0.1904761904761905,0.14550335928693256,0.5,0.2300534823018319
basico,BM25,48,0.3,0.2727272727272727,0.28571428571428564,0.17876081946753264,0.5,0.35769312644664736
basico,Vetorial (TF-IDF),49,0.1,0.5,0.16666666666666669,0.2976190476190476,0.5,0.4796249331362629
basico,BM25,49,0.1,0.5,0.16666666666666669,0.21428571428571427,0.3333333333333333,0.38009376671593426
basico,Vetorial (TF-IDF),50,0.1,0.16666666666666666,0.125,0.1873211916951744,1.0,0.4568625914789285
basico,BM25,50,0.1,0.16666666666666666,0.125,0.04364031419971135,0.16666666666666666,0.16273773860559057
basico,Vetorial (TF-IDF),51,0.4,0.4,0.4000000000000001,0.46160759806303614,1.0,0.41043801407484776
basico,BM25,51,0.3,0.3,0.3,0.44001950328532285,1.0,0.32528696379087046
basico,Vetorial (TF-IDF),52,0.4,1.0,0.5714285714285715,0.8928571428571428,1.0,0.9368830196397312
basico,BM25,52,0.2,0.5,0.28571428571428575,0.4186720142602495,0.5,0.497223749750845
basico,Vetorial (TF-IDF),53,0.2,0.2,0.20000000000000004,0.31240913725350206,1.0,0.26414003318500273
basico,BM25,53,0.2,0.2,0.20000000000000004,0.26333623149856955,1.0,0.2130483765146811
basico,Vetorial (TF-IDF),54,0.1,0.1111111111111111,0.10526315789473685,0.1050728796695212,0.3333333333333333,0.16868158409931971
basico,BM25,54,0.1,0.1111111111111111,0.10526315789473685,0.14046526405620863,0.5,0.21285246057565374
basico,Vetorial (TF-IDF),55,0.2,0.2,0.20000000000000004,0.31533345552290515,1.0,0.3283344952422292
basico,BM25,55,0.3,0.3,0.3,0.2709478523345233,1.0,0.3347898996981383
basico,Vetorial (TF-IDF),56,0.2,0.2,0.20000000000000004,0.19202542949151483,0.3333333333333333,0.17738680710696783
basico,BM25,56,0.3,0.3,0.3,0.18090982687169946,0.3333333333333333,0.21505248398336435
basico,Vetorial (TF-IDF),57,0.1,0.07142857142857142,0.08333333333333333,0.08094704540751972,0.3333333333333333,0.18506716146503144
basico,BM25,57,0.1,0.07142857142857142,0.08333333333333333,0.08721148501427198,0.3333333333333333,0.18506716146503144
basico,Vetorial (TF-IDF),58,0.3,0.3333333333333333,0.3157894736842105,0.15020364567497085,0.25,0.28390620258390087
basico,BM25,58,0.3,0.3333333333333333,0.3157894736842105,0.1416691283936908,0.25,0.2909585315045696
basico,Vetorial (TF-IDF),59,0.1,0.25,0.14285714285714288,0.08425108465646895,0.16666666666666666,0.11634650273393563
basico,BM25,59,0.2,0.5,0.28571428571428575,0.14079884056229724,0.2,0.23523146585785365
basico,Vetorial (TF-IDF),60,0.3,0.6,0.4,0.3399634833690561,0.5,0.38490532664927973
basico,BM25,60,0.3,0.6,0.4,0.331866766094954,0.5,0.39559082169106563
basico,Vetorial (TF-IDF),61,0.2,0.4,0.26666666666666666,0.25279319794814137,0.5,0.38568046971872166
basico,BM25,61,0.2,0.4,0.26666666666666666,0.2868610239168614,0.5,0.4050960946111744
basico,Vetorial (TF-IDF),62,0.1,0.2,0.13333333333333333,0.03986783512544696,0.1,0.06403847884800164
basico,BM25,62,0.0,0.0,0.0,0.03049751031201295,0.07692307692307693,0.0
basico,Vetorial (TF-IDF),63,0.0,0.0,0.0,0.00502833464311699,0.005076142131979695,0.0
basico,BM25,63,0.0,0.0,0.0,0.004614808055790915,0.004366812227074236,0.0
basico,Vetorial (TF-IDF),64,0.1,0.5,0.16666666666666669,0.16346153846153846,0.25,0.29234139489399147
basico,BM25,64,0.0,0.0,0.0,0.043859649122807015,0.06666666666666667,0.0
basico,Vetorial (TF-IDF),65,0.5,0.3333333333333333,0.4,0.41686684836242505,1.0,0.6254662733701488
basico,BM25,65,0.5,0.3333333333333333,0.4,0.3018735034879162,1.0,0.5301124518387561
basico,Vetorial (TF-IDF),66,0.2,0.4,0.26666666666666666,0.19053363184634547,0.3333333333333333,0.3192266886578425
basico,BM25,66,0.1,0.2,0.13333333333333333,0.09062860511136372,0.14285714285714285,0.13284008937902195
basico,Vetorial (TF-IDF),67,0.7,0.5,0.5833333333333334,0.6432760829672902,1.0,0.7500888152656768
basico,BM25,67,0.6,0.42857142857142855,0.5,0.5342844958110317,1.0,0.7230326964213867
basico,Vetorial (TF-IDF),68,0.2,0.4,0.26666666666666666,0.195551865371959,0.5,0.38662121012035616
basico,BM25,68,0.1,0.2,0.13333333333333333,0.15096044114773402,0.5,0.2744398578414134
basico,Vetorial (TF-IDF),69,0.0,0.0,0.0,0.06243485725362059,0.09090909090909091,0.0
basico,BM25,69,0.0,0.0,0.0,0.05832943697642704,0.047619047619047616,0.0
basico,Vetorial (TF-IDF),70,0.1,0.1,0.10000000000000002,0.11115858821264388,0.125,0.07657125017926461
basico,BM25,70,0.1,0.1,0.10000000000000002,0.11441428519469991,0.16666666666666666,0.08646043235496696
basico,Vetorial (TF-IDF),71,0.0,0.0,0.0,0.04014550771814657,0.058823529411764705,0.0
basico,BM25,71,0.1,0.125,0.11111111111111112,0.05880398259530229,0.16666666666666666,0.11599061566586695
basico,Vetorial (TF-IDF),72,0.1,0.058823529411764705,0.07407407407407408,0.03937941291881817,0.125,0.02968256057828534
basico,BM25,72,0.1,0.058823529411764705,0.07407407407407408,0.032509386453139104,0.14285714285714285,0.09409149088393266
basico,Vetorial (TF-IDF),73,0.6,0.3,0.4,0.34466251586871033,1.0,0.6057695292092596
basico,BM25,73,0.5,0.25,0.3333333333333333,0.3426525368010489,1.0,0.5512287787910406
basico,Vetorial (TF-IDF),74,0.0,0.0,0.0,0.04774730500813778,0.058823529411764705,0.0
basico,BM25,74,0.1,0.16666666666666666,0.125,0.087746112323955,0.25,0.1828380322080556
basico,Vetorial (TF-IDF),75,0.1,0.2,0.13333333333333333,0.24692454770397507,1.0,0.2899845889212568
basico,BM25,75,0.1,0.2,0.13333333333333333,0.07297172331214885,0.25,0.12488956465093466
basico,Vetorial (TF-IDF),76,0.3,0.42857142857142855,0.3529411764705882,0.3724449299814993,1.0,0.48187536452772345
basico,BM25,76,0.2,0.2857142857142857,0.23529411764705882,0.23677937415572964,0.5,0.324779646301465
basico,Vetorial (TF-IDF),77,0.5,0.8333333333333334,0.625,0.5994047619047619,1.0,0.5805441826645352
basico,BM25,77,0.4,0.6666666666666666,0.5,0.5101731601731602,1.0,0.48879608690302223
basico,Vetorial (TF-IDF),78,0.3,1.0,0.4615384615384615,0.5888888888888889,0.5,0.6504198609257138
basico,BM25,78,0.3,1.0,0.4615384615384615,0.8055555555555555,1.0,0.8288615669472547
basico,Vetorial (TF-IDF),79,0.1,0.2,0.13333333333333333,0.08402283533723007,0.25,0.18809346402717644
basico,BM25,79,0.1,0.2,0.13333333333333333,0.06921366568585514,0.25,0.18809346402717644
basico,Vetorial (TF-IDF),80,0.0,0.0,0.0,0.038549441665403465,0.06666666666666667,0.0
basico,BM25,80,0.0,0.0,0.0,0.009120272010808199,0.00819672131147541,0.0
basico,Vetorial (TF-IDF),81,0.2,1.0,0.33333333333333337,0.22619047619047616,0.16666666666666666,0.364838296054556
basico,BM25,81,0.2,1.0,0.33333333333333337,0.3333333333333333,0.3333333333333333,0.4156462850570397
basico,Vetorial (TF-IDF),82,0.3,0.6,0.4,0.545464480874317,1.0,0.6712871577956802
basico,BM25,82,0.3,0.6,0.4,0.4050356429997149,1.0,0.6432551748348289
basico,Vetorial (TF-IDF),83,0.1,0.25,0.14285714285714288,0.05477417007666118,0.14285714285714285,0.13012668333070057
basico,BM25,83,0.1,0.25,0.14285714285714288,0.07055179795495435,0.16666666666666666,0.13905617951077562
basico,Vetorial (TF-IDF),84,0.2,0.18181818181818182,0.1904761904761905,0.20243260700593654,0.5,0.22332838347605427
basico,BM25,84,0.4,0.36363636363636365,0.380952380952381,0.35042563031018825,1.0,0.3931298508793563
basico,Vetorial (TF-IDF),85,0.1,0.25,0.14285714285714288,0.04603729603729604,0.125,0.08136680020916189
basico,BM25,85,0.1,0.25,0.14285714285714288,0.03745061222379771,0.1,0.07455752351942241
basico,Vetorial (TF-IDF),86,0.2,1.0,0.33333333333333337,0.5833333333333333,0.5,0.6934264036172708
basico,BM25,86,0.2,1.0,0.33333333333333337,0.5833333333333333,0.5,0.6934264036172708
basico,Vetorial (TF-IDF),87,0.0,0.0,0.0,0.010449909448457683,0.004694835680751174,0.0
basico,BM25,87,0.0,0.0,0.0,0.009683946337687757,0.005291005291005291,0.0
basico,Vetorial (TF-IDF),88,0.6,1.0,0.7499999999999999,0.8134920634920634,1.0,0.8514052762115318
basico,BM25,88,0.6,1.0,0.7499999999999999,0.6496031746031746,0.5,0.7060606632153005
basico,Vetorial (TF-IDF),89,0.2,0.3333333333333333,0.25,0.36405261405261397,1.0,0.5188782668639834
basico,BM25,89,0.3,0.5,0.37499999999999994,0.34920634920634913,0.5,0.43234433062542793
basico,Vetorial (TF-IDF),90,0.3,0.23076923076923078,0.2608695652173913,0.2119230288581866,0.3333333333333333,0.15897321544125284
basico,BM25,90,0.3,0.23076923076923078,0.2608695652173913,0.20919884533742678,0.5,0.16700575566418965
basico,Vetorial (TF-IDF),91,0.3,0.3333333333333333,0.3157894736842105,0.31242542656369987,0.5,0.3535325819267125
basico,BM25,91,0.4,0.4444444444444444,0.4210526315789474,0.4528198862405097,1.0,0.5842051733086163
basico,Vetorial (TF-IDF),92,0.7,0.5384615384615384,0.608695652173913,0.533270410135361,0.5,0.4162444800351669
basico,BM25,92,0.7,0.5384615384615384,0.608695652173913,0.4852980505737776,0.5,0.4151233265747653
basico,Vetorial (TF-IDF),93,0.1,1.0,0.18181818181818182,0.5,0.5,0.6309297535714575
basico,BM25,93,0.1,1.0,0.18181818181818182,0.5,0.5,0.6309297535714575
basico,Vetorial (TF-IDF),94,0.4,0.3333333333333333,0.3636363636363636,0.52434260166115,1.0,0.49436651292767886
basico,BM25,94,0.6,0.5,0.5454545454545454,0.5837375155826484,1.0,0.5382034636275083
basico,Vetorial (TF-IDF),95,0.2,1.0,0.33333333333333337,0.3333333333333333,0.3333333333333333,0.4156462850570397
basico,BM25,95,0.2,1.0,0.33333333333333337,0.5,0.5,0.5082426448058001
basico,Vetorial (TF-IDF),96,0.4,0.3076923076923077,0.34782608695652173,0.35119005973160217,0.5,0.2529277865320593
basico,BM25,96,0.5,0.38461538461538464,0.4347826086956522,0.4268957050850657,0.5,0.3920668287609566
basico,Vetorial (TF-IDF),97,0.2,0.2,0.20000000000000004,0.15814793522520235,1.0,0.29173569656163517
basico,BM25,97,0.2,0.2,0.20000000000000004,0.15078708732922985,1.0,0.2851942202917719
basico,Vetorial (TF-IDF),98,0.0,0.0,0.0,0.017270272679072402,0.047619047619047616,0.0
basico,BM25,98,0.1,0.2,0.13333333333333333,0.030957733743458987,0.1111111111111111,0.060833077212963056
basico,Vetorial (TF-IDF),99,0.1,0.25,0.14285714285714288,0.2007473841554559,0.5,0.2802412438326486
basico,BM25,99,0.2,0.5,0.28571428571428575,0.09198583517292126,0.125,0.26851508424281634
basico,Vetorial (TF-IDF),100,0.2,0.2222222222222222,0.2105263157894737,0.1825510171413312,0.5,0.2876827161058101
basico,BM25,100,0.3,0.3333333333333333,0.3157894736842105,0.2790204648776783,1.0,0.4667017906657113
basico,Vetorial (TF-IDF),101,0.5,0.8333333333333334,0.625,0.7291666666666665,1.0,0.8127514264171747
basico,BM25,101,0.5,0.8333333333333334,0.625,0.7142857142857143,1.0,0.8059058679590873
basico,Vetorial (TF-IDF),102,0.2,0.5,0.28571428571428575,0.39780609869646183,1.0,0.48438967515046866
basico,BM25,102,0.2,0.5,0.28571428571428575,0.37241185559769624,1.0,0.40964211129431916
basico,Vetorial (TF-IDF),103,0.0,0.0,0.0,0.029090113735783026,0.05555555555555555,0.0
basico,BM25,103,0.0,0.0,0.0,0.03451118963486455,0.06666666666666667,0.0
basico,Vetorial (TF-IDF),104,0.0,0.0,0.0,0.07525802127656504,0.08333333333333333,0.0
basico,BM25,104,0.1,0.2,0.13333333333333333,0.10962929404789871,0.2,0.13120507751234178
basico,Vetorial (TF-IDF),105,0.2,0.4,0.26666666666666666,0.3931756437514765,1.0,0.6331583852663827
basico,BM25,105,0.3,0.6,0.4,0.4299728997289972,1.0,0.7093982516549237
basico,Vetorial (TF-IDF),106,0.3,0.6,0.4,0.22705627705627704,0.5,0.4646435800069226
basico,BM25,106,0.3,0.6,0.4,0.25936507936507935,0.3333333333333333,0.4325949296474072
basico,Vetorial (TF-IDF),107,0.3,0.42857142857142855,0.3529411764705882,0.3713431460684208,1.0,0.5488253399761748
basico,BM25,107,0.3,0.42857142857142855,0.3529411764705882,0.30118918036051295,0.5,0.4043778094707839
basico,Vetorial (TF-IDF),108,0.7,1.0,0.8235294117647058,0.9478458049886621,1.0,0.8550578280433931
basico,BM25,108,0.7,1.0,0.8235294117647058,0.9214285714285715,1.0,0.8607523249941399
basico,Vetorial (TF-IDF),109,0.0,0.0,0.0,0.02701360442311212,0.0625,0.0
basico,BM25,109,0.0,0.0,0.0,0.026976078171472025,0.05,0.0
basico,Vetorial (TF-IDF),110,0.0,0.0,0.0,0.028227513227513226,0.03571428571428571,0.0
basico,BM25,110,0.0,0.0,0.0,0.01733058318414743,0.012987012987012988,0.0
basico,Vetorial (TF-IDF),111,0.4,0.5714285714285714,0.47058823529411764,0.26685914970693914,0.25,0.359044316013941
basico,BM25,111,0.2,0.2857142857142857,0.23529411764705882,0.23355675603574766,0.25,0.1738142942310714
basico,Vetorial (TF-IDF),112,0.1,0.5,0.16666666666666669,0.2763157894736842,0.5,0.23981246656813146
basico,BM25,112,0.1,0.5,0.16666666666666669,0.3269230769230769,0.5,0.23981246656813146
basico,Vetorial (TF-IDF),113,0.2,0.5,0.28571428571428575,0.4312612953389652,1.0,0.5855700749881525
basico,BM25,113,0.2,0.5,0.28571428571428575,0.33375850340136054,1.0,0.5135312443624667
basico,Vetorial (TF-IDF),114,0.2,0.5,0.28571428571428575,0.1074074074074074,0.16666666666666666,0.2931003112300328
basico,BM25,114,0.1,0.25,0.14285714285714288,0.06664480716012933,0.1111111111111111,0.11646548942495823
basico,Vetorial (TF-IDF),115,0.1,0.25,0.14285714285714288,0.05555452061599602,0.16666666666666666,0.11266201077570104
basico,BM25,115,0.0,0.0,0.0,0.05121083796219912,0.09090909090909091,0.0
basico,Vetorial (TF-IDF),116,0.1,0.2,0.13333333333333333,0.08249528752892854,0.3333333333333333,0.13315463217345028
basico,BM25,116,0.1,0.2,0.13333333333333333,0.11513698393070096,0.5,0.1680224385281861
basico,Vetorial (TF-IDF),117,0.0,0.0,0.0,0.029386529386529386,0.02702702702702703,0.0
basico,BM25,117,0.0,0.0,0.0,0.031771799628942485,0.022727272727272728,0.0
basico,Vetorial (TF-IDF),118,0.1,0.3333333333333333,0.15384615384615383,0.14265734265734267,0.2,0.2205605109996152
basico,BM25,118,0.2,0.6666666666666666,0.30769230769230765,0.6779026217228464,1.0,0.8099531166420328
basico,Vetorial (TF-IDF),119,0.1,1.0,0.18181818181818182,1.0,1.0,1.0
basico,BM25,119,0.1,1.0,0.18181818181818182,1.0,1.0,1.0
basico,Vetorial (TF-IDF),120,0.5,0.5555555555555556,0.5263157894736842,0.5027278277278278,0.5,0.5729979557274961
basico,BM25,120,0.5,0.5555555555555556,0.5263157894736842,0.4667560547797341,0.5,0.5561441354436175
basico,Vetorial (TF-IDF),121,0.5,0.7142857142857143,0.588235294117647,0.6864468864468865,1.0,0.678841378209652
basico,BM25,121,0.4,0.5714285714285714,0.47058823529411764,0.5415174765558397,0.5,0.5129761732649817
basico,Vetorial (TF-IDF),122,0.4,0.4444444444444444,0.4210526315789474,0.284863058164834,0.25,0.21990411204191757
basico,BM25,122,0.2,0.2222222222222222,0.2105263157894737,0.19574853073893997,0.2,0.07115924429044508
basico,Vetorial (TF-IDF),123,0.0,0.0,0.0,0.05643879173290938,0.058823529411764705,0.0
basico,BM25,123,0.0,0.0,0.0,0.04015151515151515,0.030303030303030304,0.0
basico,Vetorial (TF-IDF),124,0.0,0.0,0.0,0.004248999745934434,0.008695652173913044,0.0
basico,BM25,124,0.0,0.0,0.0,0.00392579584297054,0.006578947368421052,0.0
basico,Vetorial (TF-IDF),125,0.2,0.11764705882352941,0.14814814814814817,0.23728026244268527,1.0,0.30453285139313657
basico,BM25,125,0.4,0.23529411764705882,0.29629629629629634,0.23872579661470686,0.5,0.3394351295955353
basico,Vetorial (TF-IDF),126,0.2,0.25,0.22222222222222224,0.16399019083666397,0.5,0.35571812677402137
basico,BM25,126,0.2,0.25,0.22222222222222224,0.16092552816453143,0.5,0.35571812677402137
basico,Vetorial (TF-IDF),127,0.1,0.2,0.13333333333333333,0.1282981234444011,0.5,0.18804762895303986
basico,BM25,127,0.1,0.2,0.13333333333333333,0.12091511477476391,0.3333333333333333,0.14902422012004707
basico,Vetorial (TF-IDF),128,0.0,0.0,0.0,0.017080745341614904,0.021739130434782608,0.0
basico,BM25,128,0.0,0.0,0.0,0.021116138763197588,0.029411764705882353,0.0
basico,Vetorial (TF-IDF),129,0.4,0.5714285714285714,0.47058823529411764,0.3648076423260334,0.5,0.5158183432214389
basico,BM25,129,0.4,0.5714285714285714,0.47058823529411764,0.43060259216721797,0.5,0.5498798600548418
basico,Vetorial (TF-IDF),130,0.3,0.6,0.4,0.3844748858447488,0.5,0.4828940917747129
basico,BM25,130,0.4,0.8,0.5333333333333333,0.554675615212528,1.0,0.6947288644141039
basico,Vetorial (TF-IDF),131,0.2,0.25,0.22222222222222224,0.2258676242236025,0.25,0.2027845855761118
