query_id,ap_vetorial_so_texto,ap_bm25_so_texto
54,0.1290275302818714,0.14014034093847433
55,0.29851630220958714,0.33307390791855374
56,0.18753606488882352,0.16378494099776078
57,0.07549287100929332,0.08256726452841297
58,0.19006540500793373,0.149397007449789
59,0.11122908336092503,0.35605458399576045
60,0.5266158315177922,0.4439151996032731
61,0.34710424710424703,0.5329004329004329
62,0.034910519448914615,0.031090697405242396
63,0.038174730566383853,0.049933054508813336
64,0.6666666666666666,0.5476190476190477
65,0.39614722614244113,0.24573605797559717
66,0.1683685595450301,0.11362168259742048
67,0.6118695732471336,0.5272553814568026
68,0.05417890520694259,0.050603398416465564
69,0.04108838873045166,0.03875908040727124
70,0.07622184704603155,0.08712141550239742
71,0.037074538701001206,0.0429420741541066
72,0.1258975380690168,0.10653489118012655
73,0.3749375226551376,0.3597068745588383
74,0.10982498005524322,0.13786981180490307
75,0.22286404928832731,0.03583220519764512
76,0.20166821575691715,0.19836867311446688
77,0.37203393584972533,0.36225192560405933
78,0.6388888888888888,0.7222222222222222
79,0.0530917875934783,0.0547540435970563
80,0.027909858958246055,0.016960838389409816
81,0.325,0.5
82,0.4407354462303732,0.3621361152508693
83,0.08418058995822454,0.10810467479674796
84,0.344319043886311,0.3977689420339754
85,0.09721977171358574,0.2624534354229437
86,0.41666666666666663,0.5833333333333333
87,0.011619236988945694,0.011494910936470695
88,0.7579365079365079,0.6496031746031746
89,0.13100885377449428,0.14086701726448886
90,0.23152179857965133,0.2268946091530492
91,0.29399234709270544,0.3690177231605878
92,0.5263696241103915,0.4980458295513335
93,0.5,0.5
94,0.5562800230320014,0.5916845748834997
95,0.26666666666666666,0.3333333333333333
96,0.3445105706067534,0.41199935223466855
97,0.16516140977161647,0.19341886436817715
98,0.01914994832037108,0.024968255382445313
99,0.2541208791208791,0.23690476190476192
100,0.19815138095431023,0.22710688878179042
101,0.7809782608695652,0.7875
102,0.5261574074074075,0.39666792881484286
103,0.03125,0.027777777777777776
104,0.10261829101898726,0.12226826641007191
105,0.4913663243075007,0.4447311827956989
106,0.3622651222651222,0.45277310924369746
107,0.3157742156831495,0.30352948734732665
108,0.8182900432900434,0.75139146567718
109,0.03597470821443941,0.036076661085707964
110,0.28750000000000003,0.15439412266264796
111,0.3155462184873949,0.2637277718104786
112,0.2785714285714286,0.3125
113,0.3074453551912568,0.1786235662148071
114,0.08730312610424135,0.08230180212963689
115,0.02215232645275564,0.05677540153442371
116,0.05052144867181193,0.061128300802213854
117,0.0352328431372549,0.03518518518518518
118,0.13282828282828282,0.22551622418879058
119,1.0,1.0
120,0.5488518864335857,0.4472229005562339
121,0.624920634920635,0.5048894557823129
122,0.2807316610450506,0.2958246140535806
123,0.09401709401709402,0.09401709401709402
124,0.004654519363519368,0.004461407974868752
125,0.28230964033236233,0.2681705431923709
126,0.22273212898212894,0.22008513806195307
127,0.09560663217411783,0.10602471547206423
128,0.0160541394981229,0.017970521541950113
129,0.3786637931034483,0.3842509699228914
130,0.38426325717878856,0.5114087301587301
131,0.30919562893247104,0.32056758600876245
132,0.7274476016979077,0.6994525370463548
133,0.2003534811053608,0.25192849901905146
134,0.11904761904761904,0.2708333333333333
135,0.572417185497681,0.6145375457875457
136,0.21012450082217524,0.3975490196078431
